"año";"NCODI";"due_cTotal";"matronas_cTotal";"oDueEspeciali_cTotal";"fisioterapeutas_cTotal";"terapeutas_cTotal";"logopedas_cTotal";"oSaniMedio_cTotal";"gMedioSani_cTotal";"gSuperiorSani_cTotal";"tecSani_cTotal";"restSani_cTotal2";"due_cMujeres";"matronas_cMujeres";"oDueEspeciali_cMujeres";"fisioterapeutas_cMujeres";"terapeutas_cMujeres";"logopedas_cMujeres";"oSaniMedio_cMujeres";"gMedioSani_cMujeres";"gSuperiorSani_cMujeres";"tecSani_cMujeres";"restSani_cMujeres2";"due_pTotal";"matronas_pTotal";"oDueEspeciali_pTotal";"fisioterapeutas_pTotal";"terapeutas_pTotal";"logopedas_pTotal";"oSaniMedio_pTotal";"gMedioSani_pTotal";"gSuperiorSani_pTotal";"tecSani_pTotal";"restSani_pTotal2";"due_pMujeres";"matronas_pMujeres";"oDueEspeciali_pMujeres";"fisioterapeutas_pMujeres";"terapeutas_pMujeres";"logopedas_pMujeres";"oSaniMedio_pMujeres";"gMedioSani_pMujeres";"gSuperiorSani_pMujeres";"tecSani_pMujeres";"restSani_pMujeres2";"due_colabTotal";"matronas_colabTotal";"oDueEspeciali_colabTotal";"fisioterapeutas_colabTotal";"terapeutas_colabTotal";"logopedas_colabTotal";"oSaniMedio_colabTotal";"gMedioSani_colabTotal";"gSuperiorSani_colabTotal";"tecSani_colabTotal";"restSani_colabTotal2";"due_colabMujeres";"matronas_colabMujeres";"oDueEspeciali_colabMujeres";"fisioterapeutas_colabMujeres";"terapeutas_colabMujeres";"logopedas_colabMujeres";"oSaniMedio_colabMujeres";"gMedioSani_colabMujeres";"gSuperiorSani_colabMujeres";"tecSani_colabMujeres";"restSani_colabMujeres2";"direccion_cTotal";"trabSocial_cTotal";"perOficio_cTotal";"administrativos_cTotal";"oNoSani_cTotal";"direccion_cMujeres";"trabSocial_cMujeres";"perOficio_cMujeres";"administrativos_cMujeres";"oNoSani_cMujeres";"direccion_pTotal";"trabSocial_pTotal";"perOficio_pTotal";"administrativos_pTotal";"oNoSani_pTotal";"direccion_pMujeres";"trabSocial_pMujeres";"perOficio_pMujeres";"administrativos_pMujeres";"oNoSani_pMujeres";"direccion_colabTotal";"trabSocial_colabTotal";"perOficio_colabTotal";"administrativos_colabTotal";"oNoSani_colabTotal";"direccion_colabMujeres";"trabSocial_colabMujeres";"perOficio_colabMujeres";"administrativos_colabMujeres";"oNoSani_colabMujeres"
2014;529,00;34;0;0;5;2;1;0;50;0;50;0;30;0;0;4;2;1;0;41;0;41;0;6;0;0;0;0;0;0;8;0;8;0;3;0;0;0;0;0;0;8;0;8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;17;9;11;0;1;12;8;5;0;2;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
2014;345,00;33;0;21;1;5;0;0;137;0;137;0;26;0;17;1;4;0;0;108;0;108;0;5;0;0;0;0;0;0;6;0;6;0;4;0;0;0;0;0;0;5;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;10;33;16;69;0;8;19;12;32;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2014;515,00;25;0;0;11;0;0;0;40;0;40;0;23;0;0;7;0;0;0;34;0;34;0;1;0;0;1;0;0;0;8;0;8;0;1;0;0;0;0;0;0;6;0;6;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;1;1;0;1;2;8;37;9;0;2;3;27;7;0;0;0;4;4;0;0;0;3;3;0;0;0;0;0;0;0;0;0;0
2014;174,00;13;0;0;0;0;0;0;19;1;20;0;11;0;0;0;0;0;0;17;1;18;0;1;0;0;2;0;0;0;3;0;3;0;1;0;0;1;0;0;0;3;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;1;15;10;7;1;1;13;8;0;0;0;1;2;0;0;0;1;2;0;0;0;0;0;0;0;0;0;0;0
2014;523,00;56;0;0;24;4;3;0;69;4;73;0;50;0;0;20;4;3;0;61;2;63;0;3;0;0;5;2;2;0;9;0;9;0;2;0;0;3;2;2;0;8;0;8;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7;3;5;34;14;3;2;2;25;1;0;0;0;1;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
2014;697,00;114;0;0;7;0;0;0;120;0;120;0;80;0;0;4;0;0;0;87;0;87;0;6;0;0;2;0;0;0;15;0;15;0;6;0;0;1;0;0;0;15;0;15;0;0;9;0;0;0;0;1;0;0;0;0;0;8;0;0;0;0;1;0;0;0;0;8;0;8;46;86;2;0;0;25;56;0;0;0;10;2;0;0;0;8;1;0;0;0;0;0;0;0;0;0;0
2014;239,00;85;0;0;12;0;0;0;62;22;84;1;61;0;0;9;0;0;0;57;12;69;0;30;0;0;2;0;0;0;36;3;39;0;25;0;0;1;0;0;0;28;3;31;0;0;1;0;5;0;1;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;9;0;20;80;62;4;0;6;74;41;0;0;2;9;13;0;0;1;1;5;0;0;0;0;0;0;0;0;0;0
2014;287,00;106;0;0;2;1;0;0;111;13;124;0;75;0;0;0;1;0;0;91;4;95;0;66;0;0;0;0;0;0;28;5;33;0;56;0;0;0;0;0;0;24;5;29;0;1;6;0;0;0;1;0;0;0;0;0;1;6;0;0;0;1;0;0;0;0;0;3;0;59;30;19;0;0;38;25;0;0;0;15;38;4;0;0;10;29;0;0;0;0;0;0;0;0;0;0;0
2014;377,00;50;0;0;5;1;0;0;56;2;58;0;42;0;0;3;1;0;0;52;2;54;0;4;0;0;0;0;0;0;2;0;2;0;1;0;0;0;0;0;0;2;0;2;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;2;17;10;14;0;2;12;9;9;0;0;1;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
2014;692,00;311;18;0;15;0;1;0;240;59;299;0;260;17;0;11;0;1;0;224;38;262;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;17;1;26;83;127;8;1;5;65;47;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2014;335,00;18;0;0;2;1;0;0;55;0;55;0;16;0;0;2;1;0;0;49;0;49;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;39;5;7;1;1;30;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2014;435,00;28;3;0;10;0;0;0;29;13;42;0;24;3;0;4;0;0;0;29;10;39;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;0;27;1;0;0;0;21;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2014;423,00;28;3;3;3;0;0;0;10;6;16;0;26;2;2;3;0;0;0;9;5;14;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;2;0;0;5;63;1;0;0;5;57;0;0;0;11;0;0;0;0;11;0;0;0;0;0;0;0;0;0;0;0
2014;351,00;25;0;0;4;0;0;1;24;4;28;0;21;0;0;4;0;0;1;23;3;26;0;5;0;0;5;0;0;2;8;3;11;0;4;0;0;5;0;0;2;8;2;10;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;3;28;2;1;0;0;28;0;0;0;1;6;0;0;0;0;6;0;0;0;0;0;0;0;0;0;0;0
2014;810,00;14;0;0;3;0;0;0;9;6;15;0;11;0;0;2;0;0;0;7;5;12;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;5;43;1;0;0;5;40;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
2014;830,00;352;16;4;11;0;0;2;287;59;346;0;297;16;4;9;0;0;1;260;48;308;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;112;80;2;0;0;95;31;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2014;892,00;653;31;10;27;4;0;6;542;78;620;0;521;30;8;18;4;0;6;475;60;535;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;29;7;0;166;177;21;6;0;125;90;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2014;921,00;65;1;0;5;0;0;0;108;13;121;0;42;1;0;2;0;0;0;98;9;107;0;76;1;0;2;0;0;0;49;8;57;0;57;1;0;2;0;0;0;42;4;46;0;0;9;5;0;0;1;0;0;0;0;0;0;9;3;0;0;1;0;0;0;0;0;5;0;60;93;17;5;0;44;68;0;0;0;14;40;6;0;0;9;39;0;0;0;0;0;0;0;0;0;0;0
2014;991,00;13;2;0;1;0;0;0;12;5;17;0;7;2;0;0;0;0;0;11;1;12;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;2;0;12;0;1;1;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2014;992,00;236;14;0;12;2;0;0;157;53;210;0;203;12;0;8;2;0;0;151;42;193;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;3;0;90;42;2;3;0;65;16;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2014;993,00;160;8;2;6;1;1;3;141;45;186;3;140;8;1;6;1;1;2;130;36;166;3;26;1;0;4;1;0;0;6;8;14;1;25;1;0;3;1;0;0;6;8;14;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10;0;56;61;65;5;0;30;53;33;0;2;1;3;3;0;2;1;3;2;0;0;0;0;0;0;0;0;0;0
2014;1070,00;1192;33;14;34;4;2;0;842;178;1020;0;978;31;11;22;4;2;0;798;134;932;0;112;4;0;2;2;0;0;30;33;63;0;85;3;0;1;2;0;0;28;24;52;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8;11;36;379;475;1;9;0;314;231;0;0;0;0;3;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0
2014;1095,00;15;0;0;1;0;0;0;12;3;15;0;9;0;0;1;0;0;0;10;2;12;0;1;0;0;0;0;0;0;2;0;2;0;1;0;0;0;0;0;0;2;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;0;5;13;2;2;0;4;9;0;0;0;1;6;0;0;0;1;6;0;0;0;0;0;0;0;0;0;0;0
2014;1094,00;8;1;0;1;0;0;0;8;0;8;0;4;1;0;1;0;0;0;8;0;8;0;0;0;0;0;0;0;0;2;0;2;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;4;3;1;0;0;4;2;0;0;0;5;2;0;0;0;4;1;0;0;0;0;0;0;0;0;0;0
2014;473,00;23;4;0;0;0;0;0;14;7;21;0;23;4;0;0;0;0;0;14;6;20;0;1;0;0;0;0;0;0;12;4;16;0;1;0;0;0;0;0;0;12;4;16;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;11;8;0;0;0;6;4;0;0;0;6;10;0;0;0;0;8;0;0;0;0;0;0;0;0;0;0;0
2014;663,00;408;9;0;1;0;0;4;185;34;219;0;360;9;0;1;0;0;4;173;24;197;0;208;2;0;1;0;0;1;130;19;149;0;186;2;0;1;0;0;1;118;15;133;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;5;5;152;93;2;5;2;105;33;1;0;10;51;20;1;0;4;49;4;0;0;0;0;0;0;0;0;0;0
2014;552,00;63;0;0;4;1;0;0;28;11;39;0;59;0;0;3;1;0;0;27;7;34;0;42;0;0;12;1;1;0;36;2;38;0;41;0;0;8;1;1;0;32;2;34;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;2;22;16;0;1;1;19;2;0;1;1;11;7;0;1;1;10;1;0;0;0;0;0;0;0;0;0;0
2014;772,00;978;14;0;12;2;0;3;369;215;584;0;862;14;0;9;2;0;2;352;167;519;0;414;6;0;15;2;0;18;167;80;247;0;377;6;0;11;2;0;15;162;61;223;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;78;16;73;406;347;42;15;3;341;139;1;6;15;106;92;1;6;4;94;32;0;0;0;0;0;0;0;0;0;0
2014;568,00;48;0;0;11;3;0;0;36;5;41;0;45;0;0;10;2;0;0;34;3;37;0;3;0;0;1;0;0;0;1;0;1;0;2;0;0;1;0;0;0;1;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;1;3;5;7;1;1;2;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2014;398,00;71;0;0;10;2;0;0;41;8;49;0;45;0;0;8;2;0;0;35;7;42;0;15;0;0;0;0;0;0;6;0;6;0;15;0;0;0;0;0;0;6;0;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;1;13;28;10;1;1;8;24;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2014;394,00;30;0;1;4;0;0;0;19;2;21;0;26;0;1;2;0;0;0;16;2;18;0;17;0;0;2;0;0;0;16;2;18;0;16;0;0;1;0;0;0;13;1;14;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;11;7;0;0;0;10;1;0;0;1;3;1;0;0;1;3;0;0;0;0;0;0;0;0;0;0;0
2014;614,00;13;0;0;2;0;0;0;13;1;14;0;13;0;0;2;0;0;0;9;1;10;0;6;0;0;3;1;0;0;4;0;4;0;6;0;0;1;1;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;9;2;0;0;1;6;0;0;0;0;2;3;0;0;0;2;1;0;0;0;0;0;0;0;0;0;0
2014;235,00;28;0;0;2;0;0;0;23;0;23;0;22;0;0;2;0;0;0;22;0;22;0;5;0;0;1;0;0;0;10;0;10;0;5;0;0;1;0;0;0;10;0;10;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8;12;0;0;0;8;5;0;0;0;1;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0
2014;616,00;85;0;0;1;0;0;2;48;3;51;0;78;0;0;1;0;0;1;34;3;37;0;43;0;0;3;0;0;2;24;4;28;0;39;0;0;2;0;0;2;21;4;25;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8;1;7;50;25;5;1;1;39;21;0;1;4;13;12;0;1;3;12;11;0;0;0;0;0;0;0;0;0;0
2014;267,00;101;0;0;0;0;0;18;89;0;89;0;83;0;0;0;0;0;10;80;0;80;0;37;0;0;0;0;0;3;19;0;19;0;35;0;0;0;0;0;3;16;0;16;0;0;23;0;0;0;0;0;0;0;0;0;0;23;0;0;0;0;0;0;0;0;0;1;0;0;47;14;0;0;0;33;0;0;0;0;7;2;0;0;0;5;0;0;0;0;0;0;0;0;0;0;0
2014;565,00;83;0;0;4;0;0;1;89;7;96;0;72;0;0;3;0;0;1;86;6;92;0;16;0;0;5;0;0;0;29;2;31;0;16;0;0;3;0;0;0;24;1;25;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;1;43;38;6;4;1;32;25;0;0;1;7;6;3;0;1;6;6;0;0;0;0;0;0;0;0;0;0;0
2014;220,00;45;0;0;0;0;0;0;53;0;53;0;40;0;0;0;0;0;0;45;0;45;0;12;0;0;0;0;0;0;14;0;14;0;12;0;0;0;0;0;0;13;0;13;0;0;8;0;6;0;0;0;0;0;0;0;0;8;0;6;0;0;0;0;0;0;0;5;0;5;24;0;1;0;2;23;0;0;0;2;10;2;0;0;0;10;0;1;0;0;0;0;1;0;0;0;0
2014;278,00;73;3;0;0;0;0;0;55;0;55;0;63;3;0;0;0;0;0;53;0;53;0;16;1;0;0;0;0;0;0;0;0;0;16;1;0;0;0;0;0;0;0;0;0;0;23;0;0;0;0;0;0;0;0;0;0;23;0;0;0;0;0;0;0;0;0;5;0;4;18;0;2;0;0;8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2014;107,00;10;0;3;0;0;0;0;30;0;30;0;7;0;3;0;0;0;0;27;0;27;0;2;0;1;0;0;0;0;21;0;21;0;2;0;0;0;0;0;0;21;0;21;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;3;2;6;8;3;3;0;6;7;0;1;0;2;4;0;1;0;2;4;0;0;0;0;0;0;0;0;0;0
2014;711,00;661;21;29;15;2;4;0;304;102;406;0;588;20;20;10;2;4;0;268;67;335;0;236;1;3;5;0;1;0;115;37;152;0;219;1;2;3;0;1;0;110;25;135;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;20;13;35;309;110;8;12;1;217;29;0;0;3;45;35;0;0;3;37;7;0;0;0;0;0;0;0;0;0;0
2014;204,00;18;0;0;2;0;0;0;39;0;39;0;15;0;0;2;0;0;0;32;0;32;0;7;0;0;0;1;0;2;8;0;8;0;6;0;0;0;1;0;0;8;0;8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;1;3;2;13;1;1;2;1;12;1;1;1;0;5;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0
2014;579,00;32;0;0;0;0;0;0;49;7;56;0;29;0;0;0;0;0;0;49;4;53;0;7;0;0;0;0;0;0;0;0;0;0;6;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;2;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;8;1;0;24;0;2;1;0;18;0;0;0;0;5;1;0;0;0;5;0;0;0;0;0;0;0;0;0;0;0
2014;348,00;53;0;0;18;11;3;0;67;1;68;0;38;0;0;8;9;3;0;17;1;18;0;19;0;0;4;0;2;0;32;1;33;0;17;0;0;4;0;2;0;22;1;23;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7;5;10;42;9;3;5;2;30;7;0;0;1;9;3;0;0;0;8;2;0;0;0;0;0;0;0;0;0;0
2014;766,00;16;0;48;0;0;0;1;19;10;29;0;14;0;48;0;0;0;0;11;10;21;0;89;0;48;0;0;0;0;105;31;136;0;78;0;42;0;0;0;0;86;25;111;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;11;2;36;41;25;6;2;7;28;12;1;0;12;46;28;0;0;3;28;16;0;0;0;0;0;0;0;0;0;0
2014;761,00;30;0;0;2;0;0;0;73;0;73;0;28;0;0;1;0;0;0;28;0;28;0;11;0;0;3;1;0;8;24;0;24;0;11;0;0;2;1;0;6;21;0;21;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2;1;0;0;2;1;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2014;728,00;201;0;0;3;0;0;0;144;0;144;0;185;0;0;3;0;0;0;137;0;137;0;99;1;0;3;0;0;0;57;0;57;0;85;1;0;3;0;0;0;50;0;50;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;3;16;74;27;2;3;3;60;2;1;0;5;29;8;1;0;3;24;1;0;0;0;0;0;0;0;0;0;0
2014;280,00;48;7;9;0;0;0;0;37;0;37;0;46;7;9;0;0;0;0;33;0;33;0;70;9;0;0;0;0;0;53;0;53;0;63;9;0;0;0;0;0;50;0;50;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;0;1;25;12;3;0;0;20;2;0;0;0;32;25;0;0;0;25;5;0;0;0;0;0;0;0;0;0;0
2014;222,00;27;0;0;0;0;0;3;28;0;28;0;27;0;0;0;0;0;2;26;0;26;0;2;0;0;0;0;0;0;4;0;4;0;2;0;0;0;0;0;0;3;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;4;13;27;1;0;0;9;17;0;0;0;4;1;0;0;0;4;1;0;0;0;0;0;0;0;0;0;0
2014;276,00;112;0;2;0;0;0;0;159;10;169;0;103;0;2;0;0;0;0;149;8;157;0;41;0;2;0;0;0;0;66;4;70;0;36;0;1;0;0;0;0;58;3;61;0;0;12;0;5;0;2;0;0;0;0;0;0;12;0;4;0;2;0;0;0;0;0;36;0;12;112;0;22;0;0;98;0;0;0;0;29;0;0;0;0;27;0;0;0;0;0;0;0;0;0;0;0
2014;11,00;80;0;0;0;0;0;6;83;0;83;0;70;0;0;0;0;0;2;61;0;61;0;4;0;0;0;0;0;0;5;0;5;0;4;0;0;0;0;0;0;5;0;5;0;0;2;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;3;0;0;28;0;1;0;0;21;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
2014;302,00;12;0;0;0;0;0;0;12;12;24;0;12;0;0;0;0;0;0;11;11;22;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;0;2;0;1;0;0;0;0;0;0;5;0;1;0;0;0;0;0;0;0;4;0;0;16;6;2;0;0;11;5;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2014;682,00;111;0;0;1;0;0;0;78;10;88;0;94;0;0;1;0;0;0;53;7;60;0;7;0;0;2;0;0;3;9;2;11;0;7;0;0;2;0;0;2;6;0;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;21;1;6;30;2;10;1;5;26;0;0;1;1;32;0;0;1;1;29;0;0;0;0;0;0;0;0;0;0;0
2014;279,00;67;20;59;0;0;0;0;101;7;108;0;63;19;52;0;0;0;0;92;4;96;0;29;14;32;0;0;0;0;53;0;53;0;28;14;29;0;0;0;0;50;0;50;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;34;0;80;56;20;20;0;63;39;0;1;0;44;40;8;1;0;41;37;0;0;0;0;0;0;0;0;0;0;0
2014;282,00;192;0;0;3;0;0;0;143;41;184;0;105;0;0;3;0;0;0;128;22;150;0;21;0;0;6;0;0;0;25;5;30;0;20;0;0;6;0;0;0;25;4;29;0;0;13;0;0;0;0;0;0;0;0;0;0;13;0;0;0;0;0;0;0;0;0;15;0;13;126;100;10;0;0;102;63;0;0;2;47;25;0;0;0;46;16;0;0;0;0;0;0;0;0;0;0
2014;281,00;104;0;0;0;0;0;0;84;18;102;0;93;0;0;0;0;0;0;77;16;93;0;146;1;0;0;0;0;0;49;16;65;0;139;1;0;0;0;0;0;44;13;57;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10;0;128;66;17;6;0;87;52;2;0;0;33;36;2;0;0;25;31;0;0;0;0;0;0;0;0;0;0;0
2014;183,00;4;0;0;0;0;0;2;7;2;9;0;4;0;0;0;0;0;2;7;2;9;0;2;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;3;0;1;0;0;3;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2014;610,00;53;0;0;0;0;0;38;21;42;63;0;50;0;0;0;0;0;32;19;11;30;0;0;0;0;0;0;0;1;0;4;4;0;0;0;0;0;0;0;1;0;4;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;1;12;44;34;0;1;0;28;9;0;0;0;9;0;0;0;0;9;0;0;0;0;0;0;0;0;0;0;0
2014;116,00;50;0;0;1;1;0;0;105;0;105;0;43;0;0;1;1;0;0;93;0;93;0;16;0;0;4;2;0;6;37;0;37;0;14;0;0;3;2;0;2;31;0;31;0;3;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;3;2;4;5;4;2;2;2;3;0;0;1;2;1;1;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0
2014;115,00;14;0;0;1;0;0;0;12;0;12;0;7;0;0;0;0;0;0;11;0;11;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;3;18;4;0;1;3;17;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2014;114,00;8;0;0;0;0;0;1;15;0;15;0;6;0;0;0;0;0;1;15;0;15;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;1;1;0;0;1;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
2014;119,00;20;0;0;0;0;0;0;7;0;7;0;20;0;0;0;0;0;0;6;0;6;0;10;0;0;0;0;0;0;8;0;8;0;10;0;0;0;0;0;0;6;0;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;9;7;20;0;0;0;6;19;0;0;2;2;4;0;0;0;2;4;0;0;0;0;0;0;0;0;0;0
2014;770,00;773;15;2;14;3;2;0;454;91;545;0;674;14;1;10;3;2;0;425;78;503;0;124;3;1;1;0;0;0;77;5;82;0;105;3;1;0;0;0;0;65;4;69;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;30;4;57;239;198;14;4;8;185;53;0;2;0;7;10;0;2;0;4;7;0;0;0;0;0;0;0;0;0;0
2014;583,00;131;0;0;2;0;0;1;53;30;83;0;109;0;0;1;0;0;1;49;24;73;0;35;0;0;1;0;0;1;27;8;35;0;29;0;0;0;0;0;1;26;8;34;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;1;26;102;22;5;1;1;74;3;0;1;0;21;4;0;1;0;17;1;0;0;0;0;0;0;0;0;0;0
2014;136,00;39;0;0;4;1;0;0;58;0;58;0;32;0;0;4;1;0;0;53;0;53;0;14;0;0;3;1;1;0;27;0;27;0;13;0;0;2;1;1;0;26;0;26;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;4;0;8;3;0;4;0;7;0;0;3;0;1;2;0;3;0;1;0;0;0;0;0;0;0;0;0;0;0
